"record_type","model_name","data_name","model_class","formula","created_at","bundle_created_at","n","r","r_squared","adj_r_squared","see","ss_regression","ss_residual","ss_total","df_regression","df_residual","df_total","ms_regression","ms_residual","f","significance","sigma","aic","bic","rmse","mae","term","estimate","std_error","t_value","p_value"
"coefficient","d2_mod_base_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2857,0.731876,0.535642,0.528376,0.425404,587.003528,508.883437,1095.886965,44,2812,2856,13.340989,0.180969,73.719951,0,0.425404,3270.608637,3544.654897,0.42204,0.350459,"ecf_2R210",0.983858,0.196027,5.018995,1e-06
"coefficient","d2_mod_base_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2857,0.731876,0.535642,0.528376,0.425404,587.003528,508.883437,1095.886965,44,2812,2856,13.340989,0.180969,73.719951,0,0.425404,3270.608637,3544.654897,0.42204,0.350459,"ecf_2R211",-0.920155,0.193146,-4.764048,2e-06
"coefficient","d2_mod_base_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2857,0.731876,0.535642,0.528376,0.425404,587.003528,508.883437,1095.886965,44,2812,2856,13.340989,0.180969,73.719951,0,0.425404,3270.608637,3544.654897,0.42204,0.350459,"ecf_2R212",0.103542,0.033888,3.055452,0.002268
"coefficient","d2_mod_base_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2857,0.731876,0.535642,0.528376,0.425404,587.003528,508.883437,1095.886965,44,2812,2856,13.340989,0.180969,73.719951,0,0.425404,3270.608637,3544.654897,0.42204,0.350459,"ecf_2R213",0.197305,0.038179,5.167926,0
"coefficient","d2_mod_base_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2857,0.731876,0.535642,0.528376,0.425404,587.003528,508.883437,1095.886965,44,2812,2856,13.340989,0.180969,73.719951,0,0.425404,3270.608637,3544.654897,0.42204,0.350459,"ecf_2R214",0.354202,0.029239,12.113936,0
"coefficient","d2_mod_base_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2857,0.731876,0.535642,0.528376,0.425404,587.003528,508.883437,1095.886965,44,2812,2856,13.340989,0.180969,73.719951,0,0.425404,3270.608637,3544.654897,0.42204,0.350459,"ecf_2R215",0.630905,0.084594,7.458066,0
"coefficient","d2_mod_base_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2857,0.731876,0.535642,0.528376,0.425404,587.003528,508.883437,1095.886965,44,2812,2856,13.340989,0.180969,73.719951,0,0.425404,3270.608637,3544.654897,0.42204,0.350459,"ecf_2R216",0.624082,0.208099,2.998973,0.002733
"coefficient","d2_mod_base_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2857,0.731876,0.535642,0.528376,0.425404,587.003528,508.883437,1095.886965,44,2812,2856,13.340989,0.180969,73.719951,0,0.425404,3270.608637,3544.654897,0.42204,0.350459,"ecf_2R218",-0.261275,0.09024,-2.895333,0.003817
"coefficient","d2_mod_base_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2857,0.731876,0.535642,0.528376,0.425404,587.003528,508.883437,1095.886965,44,2812,2856,13.340989,0.180969,73.719951,0,0.425404,3270.608637,3544.654897,0.42204,0.350459,"ecf_2R219",0.529753,0.131134,4.039769,5.5e-05
"coefficient","d2_mod_base_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2857,0.731876,0.535642,0.528376,0.425404,587.003528,508.883437,1095.886965,44,2812,2856,13.340989,0.180969,73.719951,0,0.425404,3270.608637,3544.654897,0.42204,0.350459,"ecf_2R221",0.106064,0.03672,2.888459,0.003901
"coefficient","d2_mod_base_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2857,0.731876,0.535642,0.528376,0.425404,587.003528,508.883437,1095.886965,44,2812,2856,13.340989,0.180969,73.719951,0,0.425404,3270.608637,3544.654897,0.42204,0.350459,"ecf_2R222",-0.107727,0.037321,-2.886495,0.003925
"coefficient","d2_mod_base_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2857,0.731876,0.535642,0.528376,0.425404,587.003528,508.883437,1095.886965,44,2812,2856,13.340989,0.180969,73.719951,0,0.425404,3270.608637,3544.654897,0.42204,0.350459,"ecf_2R224",-0.210388,0.043571,-4.828663,1e-06
"coefficient","d2_mod_base_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2857,0.731876,0.535642,0.528376,0.425404,587.003528,508.883437,1095.886965,44,2812,2856,13.340989,0.180969,73.719951,0,0.425404,3270.608637,3544.654897,0.42204,0.350459,"ecf_2R226",-0.398844,0.117201,-3.40307,0.000676
"coefficient","d2_mod_base_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2857,0.731876,0.535642,0.528376,0.425404,587.003528,508.883437,1095.886965,44,2812,2856,13.340989,0.180969,73.719951,0,0.425404,3270.608637,3544.654897,0.42204,0.350459,"ecf_2R227",0.304936,0.13226,2.305581,0.021207
"coefficient","d2_mod_base_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2857,0.731876,0.535642,0.528376,0.425404,587.003528,508.883437,1095.886965,44,2812,2856,13.340989,0.180969,73.719951,0,0.425404,3270.608637,3544.654897,0.42204,0.350459,"ecf_2R228",-0.583687,0.130865,-4.460214,9e-06
"coefficient","d2_mod_base_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2857,0.731876,0.535642,0.528376,0.425404,587.003528,508.883437,1095.886965,44,2812,2856,13.340989,0.180969,73.719951,0,0.425404,3270.608637,3544.654897,0.42204,0.350459,"ecf_2R229",-0.349435,0.130666,-2.674264,0.007533
"coefficient","d2_mod_base_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2857,0.731876,0.535642,0.528376,0.425404,587.003528,508.883437,1095.886965,44,2812,2856,13.340989,0.180969,73.719951,0,0.425404,3270.608637,3544.654897,0.42204,0.350459,"ecf_2R230",-0.565214,0.247199,-2.286474,0.022301
"coefficient","d2_mod_base_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2857,0.731876,0.535642,0.528376,0.425404,587.003528,508.883437,1095.886965,44,2812,2856,13.340989,0.180969,73.719951,0,0.425404,3270.608637,3544.654897,0.42204,0.350459,"months_10to16",0.031193,0.003441,9.065186,0
"coefficient","d2_mod_base_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2857,0.731876,0.535642,0.528376,0.425404,587.003528,508.883437,1095.886965,44,2812,2856,13.340989,0.180969,73.719951,0,0.425404,3270.608637,3544.654897,0.42204,0.350459,"months_17to24",-0.009646,0.005137,-1.87789,0.0605
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"(Intercept)",11.123973,0.026957,412.654571,0
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"ln_landratio",0.157644,0.044257,3.561996,0.000375
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"ln_base_bldgsize_ratio",0.659645,0.051231,12.875908,0
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"arterial",-0.062418,0.035626,-1.752062,0.079879
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"half_duplex1story",-0.253557,0.104281,-2.431473,0.015104
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"half_duplex2story",-0.30041,0.081495,-3.686223,0.000232
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"largest",0.058346,0.029726,1.962821,0.049772
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"good",0.336893,0.065025,5.180998,0
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"fair",-0.187924,0.019104,-9.836648,0
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"poor",-0.159376,0.059229,-2.690852,0.007172
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"very_poor_unsound",-0.643848,0.222977,-2.88751,0.003915
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"qabove_avg",0.138122,0.043955,3.142348,0.001695
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"qbelow_avg",-0.050324,0.024402,-2.062306,0.039276
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"yb_pre_1929",-0.110063,0.024804,-4.437342,9e-06
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"crawl",-0.269167,0.144777,-1.859185,0.063112
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"ln_garagespaces",0.069994,0.01968,3.556564,0.000382
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"fireplace",0.073445,0.019325,3.800606,0.000148
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"hot_water",0.050308,0.027621,1.821355,0.068666
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"ecf_2R202",0.157441,0.054356,2.896505,0.003804
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"ecf_2R203",0.241469,0.033107,7.293548,0
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"ecf_2R204",0.328293,0.142277,2.307423,0.021108
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"ecf_2R205",0.113307,0.0339,3.342374,0.000842
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"ecf_2R207",0.192019,0.068326,2.810345,0.004985
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"ecf_2R208",0.76371,0.091476,8.348726,0
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"ecf_2R209",0.549062,0.14585,3.764575,0.00017
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"ecf_2R210",0.941493,0.293935,3.203067,0.001376
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"ecf_2R211",-0.926559,0.278852,-3.322767,0.000903
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"ecf_2R212",0.09617,0.031019,3.100413,0.001953
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"ecf_2R213",0.194464,0.03487,5.576877,0
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"ecf_2R214",0.341532,0.026888,12.702184,0
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"ecf_2R215",0.577531,0.077794,7.423852,0
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"ecf_2R216",0.625081,0.234854,2.661571,0.007825
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"ecf_2R218",-0.287592,0.117468,-2.448255,0.01442
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"ecf_2R219",0.515241,0.158864,3.243287,0.001196
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"ecf_2R221",0.070251,0.034256,2.050759,0.040389
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"ecf_2R222",-0.139189,0.034835,-3.99571,6.6e-05
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"ecf_2R224",-0.249977,0.041641,-6.003103,0
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"ecf_2R226",-0.608429,0.228716,-2.6602,0.007857
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"ecf_2R227",0.480872,0.151181,3.180765,0.001486
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"ecf_2R228",-0.63656,0.174035,-3.657664,0.00026
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"months_10to16",0.029835,0.003192,9.348115,0
"coefficient","d2_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.754168,0.56877,0.56207,0.383828,512.791548,388.788826,901.580374,41,2639,2680,12.507111,0.147324,84.895099,0,0.383828,2517.581907,2771.021548,0.38081,0.322202,"months_17to24",-0.008926,0.004807,-1.856975,0.063426
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"(Intercept)",11.269187,0.025758,437.509183,0
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"ln_landratio",0.157431,0.044229,3.559444,0.000378
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"ln_base_bldgsize_ratio",0.65945,0.051201,12.879671,0
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"arterial",-0.061944,0.035571,-1.741412,0.081728
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"half_duplex1story",-0.255462,0.103992,-2.456542,0.014092
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"half_duplex2story",-0.299003,0.081299,-3.677815,0.00024
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"largest",0.05838,0.029708,1.965161,0.0495
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"good",0.337333,0.064974,5.19182,0
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"fair",-0.188391,0.018894,-9.970739,0
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"poor",-0.160382,0.059061,-2.715522,0.00666
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"very_poor_unsound",-0.643992,0.222322,-2.896664,0.003803
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"qabove_avg",0.138065,0.043938,3.142248,0.001695
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"qbelow_avg",-0.05037,0.024392,-2.064997,0.039021
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"yb_pre_1929",-0.110007,0.024793,-4.437078,9e-06
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"crawl",-0.268618,0.144708,-1.856272,0.063526
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"ln_garagespaces",0.070043,0.019663,3.562214,0.000374
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"fireplace",0.073341,0.019313,3.797522,0.000149
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"hot_water",0.050093,0.027599,1.815033,0.069632
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"ecf_2R202",0.156745,0.054242,2.88972,0.003887
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"ecf_2R203",0.241522,0.033091,7.298694,0
"coefficient","d2_mod_tasp1_23_25","data",NA,NA,"2026-04-01 21:10:01 UTC",NA,2681,0.74817,0.559758,0.553257,0.383689,494.351437,388.800132,883.151569,39,2641,2680,12.675678,0.147217,86.10199,0,0.383689,2513.659872,2755.311623,0.380816,0.322199,"ecf_2R204",0.328022,0.142196,2.306828,0.021141
