"record_type","model_name","data_name","model_class","formula","created_at","bundle_created_at","n","r","r_squared","adj_r_squared","see","ss_regression","ss_residual","ss_total","df_regression","df_residual","df_total","ms_regression","ms_residual","f","significance","sigma","aic","bic","rmse","mae","term","estimate","std_error","t_value","p_value"
"coefficient","d4_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.673774,0.453972,0.446431,0.414411,299.843616,360.645896,660.489512,29,2100,2129,10.339435,0.171736,60.205353,0,0.414411,2323.839302,2499.419497,0.411482,0.346978,"(Intercept)",10.813842,0.034782,310.90137,0
"coefficient","d4_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.673774,0.453972,0.446431,0.414411,299.843616,360.645896,660.489512,29,2100,2129,10.339435,0.171736,60.205353,0,0.414411,2323.839302,2499.419497,0.411482,0.346978,"ln_landratio",0.110716,0.055297,2.002207,0.045391
"coefficient","d4_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.673774,0.453972,0.446431,0.414411,299.843616,360.645896,660.489512,29,2100,2129,10.339435,0.171736,60.205353,0,0.414411,2323.839302,2499.419497,0.411482,0.346978,"ln_base_bldgsize_ratio",0.547468,0.06023,9.089567,0
"coefficient","d4_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.673774,0.453972,0.446431,0.414411,299.843616,360.645896,660.489512,29,2100,2129,10.339435,0.171736,60.205353,0,0.414411,2323.839302,2499.419497,0.411482,0.346978,"single_family1story",-0.075213,0.024941,-3.015621,0.002595
"coefficient","d4_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.673774,0.453972,0.446431,0.414411,299.843616,360.645896,660.489512,29,2100,2129,10.339435,0.171736,60.205353,0,0.414411,2323.839302,2499.419497,0.411482,0.346978,"half_duplex1story",-0.167318,0.068245,-2.451722,0.014298
"coefficient","d4_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.673774,0.453972,0.446431,0.414411,299.843616,360.645896,660.489512,29,2100,2129,10.339435,0.171736,60.205353,0,0.414411,2323.839302,2499.419497,0.411482,0.346978,"two_plus_baths",0.243794,0.088106,2.767052,0.005706
"coefficient","d4_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.673774,0.453972,0.446431,0.414411,299.843616,360.645896,660.489512,29,2100,2129,10.339435,0.171736,60.205353,0,0.414411,2323.839302,2499.419497,0.411482,0.346978,"good",0.288405,0.085756,3.363096,0.000785
"coefficient","d4_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.673774,0.453972,0.446431,0.414411,299.843616,360.645896,660.489512,29,2100,2129,10.339435,0.171736,60.205353,0,0.414411,2323.839302,2499.419497,0.411482,0.346978,"fair",-0.163594,0.022765,-7.186375,0
"coefficient","d4_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.673774,0.453972,0.446431,0.414411,299.843616,360.645896,660.489512,29,2100,2129,10.339435,0.171736,60.205353,0,0.414411,2323.839302,2499.419497,0.411482,0.346978,"poor",-0.246651,0.065368,-3.773264,0.000166
"coefficient","d4_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.673774,0.453972,0.446431,0.414411,299.843616,360.645896,660.489512,29,2100,2129,10.339435,0.171736,60.205353,0,0.414411,2323.839302,2499.419497,0.411482,0.346978,"very_poor_unsound",-0.327795,0.121076,-2.707363,0.006837
"coefficient","d4_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.673774,0.453972,0.446431,0.414411,299.843616,360.645896,660.489512,29,2100,2129,10.339435,0.171736,60.205353,0,0.414411,2323.839302,2499.419497,0.411482,0.346978,"qbelow_avg",-0.060837,0.026277,-2.315215,0.020697
"coefficient","d4_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.673774,0.453972,0.446431,0.414411,299.843616,360.645896,660.489512,29,2100,2129,10.339435,0.171736,60.205353,0,0.414411,2323.839302,2499.419497,0.411482,0.346978,"yb_1946_to_1960",0.049082,0.023016,2.132535,0.033079
"coefficient","d4_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.673774,0.453972,0.446431,0.414411,299.843616,360.645896,660.489512,29,2100,2129,10.339435,0.171736,60.205353,0,0.414411,2323.839302,2499.419497,0.411482,0.346978,"ln_garagespaces",0.06594,0.026803,2.460154,0.013968
"coefficient","d4_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.673774,0.453972,0.446431,0.414411,299.843616,360.645896,660.489512,29,2100,2129,10.339435,0.171736,60.205353,0,0.414411,2323.839302,2499.419497,0.411482,0.346978,"fireplace",0.094685,0.021201,4.466136,8e-06
"coefficient","d4_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.673774,0.453972,0.446431,0.414411,299.843616,360.645896,660.489512,29,2100,2129,10.339435,0.171736,60.205353,0,0.414411,2323.839302,2499.419497,0.411482,0.346978,"wall",-0.282882,0.141245,-2.002777,0.04533
"coefficient","d4_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.673774,0.453972,0.446431,0.414411,299.843616,360.645896,660.489512,29,2100,2129,10.339435,0.171736,60.205353,0,0.414411,2323.839302,2499.419497,0.411482,0.346978,"central_air",0.088653,0.024612,3.602011,0.000323
"coefficient","d4_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.673774,0.453972,0.446431,0.414411,299.843616,360.645896,660.489512,29,2100,2129,10.339435,0.171736,60.205353,0,0.414411,2323.839302,2499.419497,0.411482,0.346978,"ecf_4R402",-0.47781,0.082526,-5.789814,0
"coefficient","d4_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.673774,0.453972,0.446431,0.414411,299.843616,360.645896,660.489512,29,2100,2129,10.339435,0.171736,60.205353,0,0.414411,2323.839302,2499.419497,0.411482,0.346978,"ecf_4R404",0.186344,0.049829,3.739701,0.000189
"coefficient","d4_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.673774,0.453972,0.446431,0.414411,299.843616,360.645896,660.489512,29,2100,2129,10.339435,0.171736,60.205353,0,0.414411,2323.839302,2499.419497,0.411482,0.346978,"ecf_4R405",0.249128,0.035742,6.970216,0
"coefficient","d4_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.673774,0.453972,0.446431,0.414411,299.843616,360.645896,660.489512,29,2100,2129,10.339435,0.171736,60.205353,0,0.414411,2323.839302,2499.419497,0.411482,0.346978,"ecf_4R406",0.173552,0.034405,5.044317,0
"coefficient","d4_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.673774,0.453972,0.446431,0.414411,299.843616,360.645896,660.489512,29,2100,2129,10.339435,0.171736,60.205353,0,0.414411,2323.839302,2499.419497,0.411482,0.346978,"ecf_4R408",0.096578,0.038421,2.513662,0.012023
"coefficient","d4_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.673774,0.453972,0.446431,0.414411,299.843616,360.645896,660.489512,29,2100,2129,10.339435,0.171736,60.205353,0,0.414411,2323.839302,2499.419497,0.411482,0.346978,"ecf_4R409",0.156735,0.059913,2.616052,0.008959
"coefficient","d4_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.673774,0.453972,0.446431,0.414411,299.843616,360.645896,660.489512,29,2100,2129,10.339435,0.171736,60.205353,0,0.414411,2323.839302,2499.419497,0.411482,0.346978,"ecf_4R410",0.452738,0.032907,13.757982,0
"coefficient","d4_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.673774,0.453972,0.446431,0.414411,299.843616,360.645896,660.489512,29,2100,2129,10.339435,0.171736,60.205353,0,0.414411,2323.839302,2499.419497,0.411482,0.346978,"ecf_4R413",0.286045,0.038155,7.496856,0
"coefficient","d4_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.673774,0.453972,0.446431,0.414411,299.843616,360.645896,660.489512,29,2100,2129,10.339435,0.171736,60.205353,0,0.414411,2323.839302,2499.419497,0.411482,0.346978,"ecf_4R414",0.696244,0.054247,12.834605,0
"coefficient","d4_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.673774,0.453972,0.446431,0.414411,299.843616,360.645896,660.489512,29,2100,2129,10.339435,0.171736,60.205353,0,0.414411,2323.839302,2499.419497,0.411482,0.346978,"ecf_4R415",0.763471,0.062573,12.201329,0
"coefficient","d4_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.673774,0.453972,0.446431,0.414411,299.843616,360.645896,660.489512,29,2100,2129,10.339435,0.171736,60.205353,0,0.414411,2323.839302,2499.419497,0.411482,0.346978,"ecf_4R417",0.454254,0.03765,12.065207,0
"coefficient","d4_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.673774,0.453972,0.446431,0.414411,299.843616,360.645896,660.489512,29,2100,2129,10.339435,0.171736,60.205353,0,0.414411,2323.839302,2499.419497,0.411482,0.346978,"ecf_4R419",-0.221524,0.064169,-3.452193,0.000567
"coefficient","d4_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.673774,0.453972,0.446431,0.414411,299.843616,360.645896,660.489512,29,2100,2129,10.339435,0.171736,60.205353,0,0.414411,2323.839302,2499.419497,0.411482,0.346978,"ecf_4R422",0.711283,0.053673,13.252213,0
"coefficient","d4_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.673774,0.453972,0.446431,0.414411,299.843616,360.645896,660.489512,29,2100,2129,10.339435,0.171736,60.205353,0,0.414411,2323.839302,2499.419497,0.411482,0.346978,"months_10to16",0.021441,0.003003,7.139679,0
"coefficient","d4_mod_tasp1_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.671259,0.450588,0.443266,0.414318,295.785184,360.657134,656.442318,28,2101,2129,10.563757,0.17166,61.538926,0,0.414318,2321.905673,2491.821991,0.411488,0.346963,"(Intercept)",10.967645,0.03416,321.063869,0
"coefficient","d4_mod_tasp1_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.671259,0.450588,0.443266,0.414318,295.785184,360.657134,656.442318,28,2101,2129,10.563757,0.17166,61.538926,0,0.414318,2321.905673,2491.821991,0.411488,0.346963,"ln_landratio",0.1104,0.055271,1.997435,0.045907
"coefficient","d4_mod_tasp1_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.671259,0.450588,0.443266,0.414318,295.785184,360.657134,656.442318,28,2101,2129,10.563757,0.17166,61.538926,0,0.414318,2321.905673,2491.821991,0.411488,0.346963,"ln_base_bldgsize_ratio",0.546683,0.060139,9.090358,0
"coefficient","d4_mod_tasp1_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.671259,0.450588,0.443266,0.414318,295.785184,360.657134,656.442318,28,2101,2129,10.563757,0.17166,61.538926,0,0.414318,2321.905673,2491.821991,0.411488,0.346963,"single_family1story",-0.076538,0.024392,-3.137881,0.001725
"coefficient","d4_mod_tasp1_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.671259,0.450588,0.443266,0.414318,295.785184,360.657134,656.442318,28,2101,2129,10.563757,0.17166,61.538926,0,0.414318,2321.905673,2491.821991,0.411488,0.346963,"half_duplex1story",-0.168744,0.068002,-2.481465,0.013162
"coefficient","d4_mod_tasp1_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.671259,0.450588,0.443266,0.414318,295.785184,360.657134,656.442318,28,2101,2129,10.563757,0.17166,61.538926,0,0.414318,2321.905673,2491.821991,0.411488,0.346963,"two_plus_baths",0.243723,0.088086,2.766877,0.005709
"coefficient","d4_mod_tasp1_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.671259,0.450588,0.443266,0.414318,295.785184,360.657134,656.442318,28,2101,2129,10.563757,0.17166,61.538926,0,0.414318,2321.905673,2491.821991,0.411488,0.346963,"good",0.28947,0.085636,3.380249,0.000737
"coefficient","d4_mod_tasp1_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.671259,0.450588,0.443266,0.414318,295.785184,360.657134,656.442318,28,2101,2129,10.563757,0.17166,61.538926,0,0.414318,2321.905673,2491.821991,0.411488,0.346963,"fair",-0.163936,0.02272,-7.215357,0
"coefficient","d4_mod_tasp1_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.671259,0.450588,0.443266,0.414318,295.785184,360.657134,656.442318,28,2101,2129,10.563757,0.17166,61.538926,0,0.414318,2321.905673,2491.821991,0.411488,0.346963,"poor",-0.247359,0.065295,-3.78834,0.000156
"coefficient","d4_mod_tasp1_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.671259,0.450588,0.443266,0.414318,295.785184,360.657134,656.442318,28,2101,2129,10.563757,0.17166,61.538926,0,0.414318,2321.905673,2491.821991,0.411488,0.346963,"very_poor_unsound",-0.32991,0.120766,-2.731803,0.006352
"coefficient","d4_mod_tasp1_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.671259,0.450588,0.443266,0.414318,295.785184,360.657134,656.442318,28,2101,2129,10.563757,0.17166,61.538926,0,0.414318,2321.905673,2491.821991,0.411488,0.346963,"qbelow_avg",-0.060738,0.026268,-2.312198,0.020863
"coefficient","d4_mod_tasp1_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.671259,0.450588,0.443266,0.414318,295.785184,360.657134,656.442318,28,2101,2129,10.563757,0.17166,61.538926,0,0.414318,2321.905673,2491.821991,0.411488,0.346963,"yb_1946_to_1960",0.049172,0.023008,2.137133,0.032702
"coefficient","d4_mod_tasp1_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.671259,0.450588,0.443266,0.414318,295.785184,360.657134,656.442318,28,2101,2129,10.563757,0.17166,61.538926,0,0.414318,2321.905673,2491.821991,0.411488,0.346963,"ln_garagespaces",0.065928,0.026797,2.460258,0.013964
"coefficient","d4_mod_tasp1_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.671259,0.450588,0.443266,0.414318,295.785184,360.657134,656.442318,28,2101,2129,10.563757,0.17166,61.538926,0,0.414318,2321.905673,2491.821991,0.411488,0.346963,"fireplace",0.09493,0.021174,4.483318,8e-06
"coefficient","d4_mod_tasp1_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.671259,0.450588,0.443266,0.414318,295.785184,360.657134,656.442318,28,2101,2129,10.563757,0.17166,61.538926,0,0.414318,2321.905673,2491.821991,0.411488,0.346963,"wall",-0.28267,0.141211,-2.001753,0.04544
"coefficient","d4_mod_tasp1_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.671259,0.450588,0.443266,0.414318,295.785184,360.657134,656.442318,28,2101,2129,10.563757,0.17166,61.538926,0,0.414318,2321.905673,2491.821991,0.411488,0.346963,"central_air",0.088705,0.024606,3.605015,0.000319
"coefficient","d4_mod_tasp1_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.671259,0.450588,0.443266,0.414318,295.785184,360.657134,656.442318,28,2101,2129,10.563757,0.17166,61.538926,0,0.414318,2321.905673,2491.821991,0.411488,0.346963,"ecf_4R402",-0.477978,0.082505,-5.793318,0
"coefficient","d4_mod_tasp1_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.671259,0.450588,0.443266,0.414318,295.785184,360.657134,656.442318,28,2101,2129,10.563757,0.17166,61.538926,0,0.414318,2321.905673,2491.821991,0.411488,0.346963,"ecf_4R404",0.186457,0.049816,3.742947,0.000187
"coefficient","d4_mod_tasp1_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.671259,0.450588,0.443266,0.414318,295.785184,360.657134,656.442318,28,2101,2129,10.563757,0.17166,61.538926,0,0.414318,2321.905673,2491.821991,0.411488,0.346963,"ecf_4R405",0.249341,0.035724,6.97962,0
"coefficient","d4_mod_tasp1_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.671259,0.450588,0.443266,0.414318,295.785184,360.657134,656.442318,28,2101,2129,10.563757,0.17166,61.538926,0,0.414318,2321.905673,2491.821991,0.411488,0.346963,"ecf_4R406",0.17359,0.034397,5.04658,0
"coefficient","d4_mod_tasp1_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.671259,0.450588,0.443266,0.414318,295.785184,360.657134,656.442318,28,2101,2129,10.563757,0.17166,61.538926,0,0.414318,2321.905673,2491.821991,0.411488,0.346963,"ecf_4R408",0.096862,0.038397,2.522661,0.01172
"coefficient","d4_mod_tasp1_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.671259,0.450588,0.443266,0.414318,295.785184,360.657134,656.442318,28,2101,2129,10.563757,0.17166,61.538926,0,0.414318,2321.905673,2491.821991,0.411488,0.346963,"ecf_4R409",0.1563,0.059875,2.610421,0.009107
"coefficient","d4_mod_tasp1_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.671259,0.450588,0.443266,0.414318,295.785184,360.657134,656.442318,28,2101,2129,10.563757,0.17166,61.538926,0,0.414318,2321.905673,2491.821991,0.411488,0.346963,"ecf_4R410",0.453172,0.032856,13.792667,0
"coefficient","d4_mod_tasp1_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.671259,0.450588,0.443266,0.414318,295.785184,360.657134,656.442318,28,2101,2129,10.563757,0.17166,61.538926,0,0.414318,2321.905673,2491.821991,0.411488,0.346963,"ecf_4R413",0.285875,0.038141,7.495206,0
"coefficient","d4_mod_tasp1_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.671259,0.450588,0.443266,0.414318,295.785184,360.657134,656.442318,28,2101,2129,10.563757,0.17166,61.538926,0,0.414318,2321.905673,2491.821991,0.411488,0.346963,"ecf_4R414",0.695791,0.054206,12.835957,0
"coefficient","d4_mod_tasp1_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.671259,0.450588,0.443266,0.414318,295.785184,360.657134,656.442318,28,2101,2129,10.563757,0.17166,61.538926,0,0.414318,2321.905673,2491.821991,0.411488,0.346963,"ecf_4R415",0.763667,0.062554,12.208086,0
"coefficient","d4_mod_tasp1_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.671259,0.450588,0.443266,0.414318,295.785184,360.657134,656.442318,28,2101,2129,10.563757,0.17166,61.538926,0,0.414318,2321.905673,2491.821991,0.411488,0.346963,"ecf_4R417",0.453785,0.037597,12.069746,0
"coefficient","d4_mod_tasp1_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.671259,0.450588,0.443266,0.414318,295.785184,360.657134,656.442318,28,2101,2129,10.563757,0.17166,61.538926,0,0.414318,2321.905673,2491.821991,0.411488,0.346963,"ecf_4R419",-0.220883,0.064106,-3.445596,0.000581
"coefficient","d4_mod_tasp1_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.671259,0.450588,0.443266,0.414318,295.785184,360.657134,656.442318,28,2101,2129,10.563757,0.17166,61.538926,0,0.414318,2321.905673,2491.821991,0.411488,0.346963,"ecf_4R422",0.711304,0.053661,13.255571,0
"coefficient","d4_mod_tasp2_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.672746,0.452588,0.445028,0.413662,297.097804,359.344513,656.442318,29,2100,2129,10.244752,0.171116,59.870064,0,0.413662,2316.139347,2491.719542,0.410739,0.345954,"(Intercept)",9.068619,0.258772,35.044879,0
"coefficient","d4_mod_tasp2_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.672746,0.452588,0.445028,0.413662,297.097804,359.344513,656.442318,29,2100,2129,10.244752,0.171116,59.870064,0,0.413662,2316.139347,2491.719542,0.410739,0.345954,"ln_landratio",0.116083,0.054877,2.11535,0.034518
"coefficient","d4_mod_tasp2_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.672746,0.452588,0.445028,0.413662,297.097804,359.344513,656.442318,29,2100,2129,10.244752,0.171116,59.870064,0,0.413662,2316.139347,2491.719542,0.410739,0.345954,"lnsbldsfint",0.293011,0.038816,7.548726,0
"coefficient","d4_mod_tasp2_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.672746,0.452588,0.445028,0.413662,297.097804,359.344513,656.442318,29,2100,2129,10.244752,0.171116,59.870064,0,0.413662,2316.139347,2491.719542,0.410739,0.345954,"single_family1story",-0.07402,0.02291,-3.230899,0.001253
"coefficient","d4_mod_tasp2_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.672746,0.452588,0.445028,0.413662,297.097804,359.344513,656.442318,29,2100,2129,10.244752,0.171116,59.870064,0,0.413662,2316.139347,2491.719542,0.410739,0.345954,"two_plus_baths",0.333036,0.088644,3.757019,0.000177
"coefficient","d4_mod_tasp2_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.672746,0.452588,0.445028,0.413662,297.097804,359.344513,656.442318,29,2100,2129,10.244752,0.171116,59.870064,0,0.413662,2316.139347,2491.719542,0.410739,0.345954,"powder_room",0.067246,0.031892,2.108561,0.035101
"coefficient","d4_mod_tasp2_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.672746,0.452588,0.445028,0.413662,297.097804,359.344513,656.442318,29,2100,2129,10.244752,0.171116,59.870064,0,0.413662,2316.139347,2491.719542,0.410739,0.345954,"good",0.292229,0.085463,3.419356,0.00064
"coefficient","d4_mod_tasp2_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.672746,0.452588,0.445028,0.413662,297.097804,359.344513,656.442318,29,2100,2129,10.244752,0.171116,59.870064,0,0.413662,2316.139347,2491.719542,0.410739,0.345954,"fair",-0.163997,0.022699,-7.224935,0
"coefficient","d4_mod_tasp2_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.672746,0.452588,0.445028,0.413662,297.097804,359.344513,656.442318,29,2100,2129,10.244752,0.171116,59.870064,0,0.413662,2316.139347,2491.719542,0.410739,0.345954,"poor",-0.241817,0.065206,-3.7085,0.000214
"coefficient","d4_mod_tasp2_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.672746,0.452588,0.445028,0.413662,297.097804,359.344513,656.442318,29,2100,2129,10.244752,0.171116,59.870064,0,0.413662,2316.139347,2491.719542,0.410739,0.345954,"very_poor_unsound",-0.344292,0.120518,-2.85676,0.004322
"coefficient","d4_mod_tasp2_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.672746,0.452588,0.445028,0.413662,297.097804,359.344513,656.442318,29,2100,2129,10.244752,0.171116,59.870064,0,0.413662,2316.139347,2491.719542,0.410739,0.345954,"qbelow_avg",-0.07464,0.027344,-2.729698,0.006392
"coefficient","d4_mod_tasp2_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.672746,0.452588,0.445028,0.413662,297.097804,359.344513,656.442318,29,2100,2129,10.244752,0.171116,59.870064,0,0.413662,2316.139347,2491.719542,0.410739,0.345954,"yb_1946_to_1960",0.048862,0.022898,2.133929,0.032964
"coefficient","d4_mod_tasp2_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.672746,0.452588,0.445028,0.413662,297.097804,359.344513,656.442318,29,2100,2129,10.244752,0.171116,59.870064,0,0.413662,2316.139347,2491.719542,0.410739,0.345954,"garage",0.063595,0.022094,2.878384,0.004038
"coefficient","d4_mod_tasp2_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.672746,0.452588,0.445028,0.413662,297.097804,359.344513,656.442318,29,2100,2129,10.244752,0.171116,59.870064,0,0.413662,2316.139347,2491.719542,0.410739,0.345954,"fireplace",0.089361,0.021405,4.174759,3.1e-05
"coefficient","d4_mod_tasp2_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.672746,0.452588,0.445028,0.413662,297.097804,359.344513,656.442318,29,2100,2129,10.244752,0.171116,59.870064,0,0.413662,2316.139347,2491.719542,0.410739,0.345954,"wall",-0.272785,0.14095,-1.935322,0.053085
"coefficient","d4_mod_tasp2_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.672746,0.452588,0.445028,0.413662,297.097804,359.344513,656.442318,29,2100,2129,10.244752,0.171116,59.870064,0,0.413662,2316.139347,2491.719542,0.410739,0.345954,"central_air",0.086567,0.024555,3.525407,0.000432
"coefficient","d4_mod_tasp2_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.672746,0.452588,0.445028,0.413662,297.097804,359.344513,656.442318,29,2100,2129,10.244752,0.171116,59.870064,0,0.413662,2316.139347,2491.719542,0.410739,0.345954,"ecf_4R402",-0.465188,0.082682,-5.626192,0
"coefficient","d4_mod_tasp2_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.672746,0.452588,0.445028,0.413662,297.097804,359.344513,656.442318,29,2100,2129,10.244752,0.171116,59.870064,0,0.413662,2316.139347,2491.719542,0.410739,0.345954,"ecf_4R403",0.090777,0.051313,1.769096,0.077023
"coefficient","d4_mod_tasp2_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.672746,0.452588,0.445028,0.413662,297.097804,359.344513,656.442318,29,2100,2129,10.244752,0.171116,59.870064,0,0.413662,2316.139347,2491.719542,0.410739,0.345954,"ecf_4R404",0.21223,0.051295,4.137444,3.7e-05
"coefficient","d4_mod_tasp2_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.672746,0.452588,0.445028,0.413662,297.097804,359.344513,656.442318,29,2100,2129,10.244752,0.171116,59.870064,0,0.413662,2316.139347,2491.719542,0.410739,0.345954,"ecf_4R405",0.260273,0.036939,7.046093,0
"coefficient","d4_mod_tasp2_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.672746,0.452588,0.445028,0.413662,297.097804,359.344513,656.442318,29,2100,2129,10.244752,0.171116,59.870064,0,0.413662,2316.139347,2491.719542,0.410739,0.345954,"ecf_4R406",0.190272,0.03568,5.332785,0
"coefficient","d4_mod_tasp2_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.672746,0.452588,0.445028,0.413662,297.097804,359.344513,656.442318,29,2100,2129,10.244752,0.171116,59.870064,0,0.413662,2316.139347,2491.719542,0.410739,0.345954,"ecf_4R408",0.109888,0.039345,2.792959,0.00527
"coefficient","d4_mod_tasp2_23_25","data",NA,NA,"2026-04-01 16:36:09 UTC",NA,2130,0.672746,0.452588,0.445028,0.413662,297.097804,359.344513,656.442318,29,2100,2129,10.244752,0.171116,59.870064,0,0.413662,2316.139347,2491.719542,0.410739,0.345954,"ecf_4R409",0.16958,0.060563,2.800044,0.005156
