"record_type","model_name","data_name","model_class","formula","created_at","bundle_created_at","n","r","r_squared","adj_r_squared","see","ss_regression","ss_residual","ss_total","df_regression","df_residual","df_total","ms_regression","ms_residual","f","significance","sigma","aic","bic","rmse","mae","term","estimate","std_error","t_value","p_value"
"coefficient","d1_mod_base_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2855,0.670745,0.449899,0.441881,0.419155,404.19604,494.218641,898.414681,41,2813,2854,9.85844,0.175691,56.112395,0,0.419155,3180.899819,3437.043385,0.416061,0.343245,"ecf_1R126",0.36435,0.049421,7.372299,0
"coefficient","d1_mod_base_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2855,0.670745,0.449899,0.441881,0.419155,404.19604,494.218641,898.414681,41,2813,2854,9.85844,0.175691,56.112395,0,0.419155,3180.899819,3437.043385,0.416061,0.343245,"ecf_1R127",-0.257989,0.062466,-4.130048,3.7e-05
"coefficient","d1_mod_base_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2855,0.670745,0.449899,0.441881,0.419155,404.19604,494.218641,898.414681,41,2813,2854,9.85844,0.175691,56.112395,0,0.419155,3180.899819,3437.043385,0.416061,0.343245,"ecf_1R128",-0.382436,0.040496,-9.443684,0
"coefficient","d1_mod_base_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2855,0.670745,0.449899,0.441881,0.419155,404.19604,494.218641,898.414681,41,2813,2854,9.85844,0.175691,56.112395,0,0.419155,3180.899819,3437.043385,0.416061,0.343245,"ecf_1R130",-0.618433,0.177851,-3.477254,0.000514
"coefficient","d1_mod_base_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2855,0.670745,0.449899,0.441881,0.419155,404.19604,494.218641,898.414681,41,2813,2854,9.85844,0.175691,56.112395,0,0.419155,3180.899819,3437.043385,0.416061,0.343245,"ecf_1R131",-0.190287,0.103373,-1.840771,0.06576
"coefficient","d1_mod_base_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2855,0.670745,0.449899,0.441881,0.419155,404.19604,494.218641,898.414681,41,2813,2854,9.85844,0.175691,56.112395,0,0.419155,3180.899819,3437.043385,0.416061,0.343245,"ecf_1R133",-0.24571,0.082661,-2.972482,0.002979
"coefficient","d1_mod_base_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2855,0.670745,0.449899,0.441881,0.419155,404.19604,494.218641,898.414681,41,2813,2854,9.85844,0.175691,56.112395,0,0.419155,3180.899819,3437.043385,0.416061,0.343245,"ecf_1R134",0.274559,0.074097,3.705409,0.000215
"coefficient","d1_mod_base_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2855,0.670745,0.449899,0.441881,0.419155,404.19604,494.218641,898.414681,41,2813,2854,9.85844,0.175691,56.112395,0,0.419155,3180.899819,3437.043385,0.416061,0.343245,"ecf_1R135",-0.124572,0.047146,-2.642283,0.008281
"coefficient","d1_mod_base_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2855,0.670745,0.449899,0.441881,0.419155,404.19604,494.218641,898.414681,41,2813,2854,9.85844,0.175691,56.112395,0,0.419155,3180.899819,3437.043385,0.416061,0.343245,"ecf_1R136",-0.160791,0.040456,-3.97445,7.2e-05
"coefficient","d1_mod_base_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2855,0.670745,0.449899,0.441881,0.419155,404.19604,494.218641,898.414681,41,2813,2854,9.85844,0.175691,56.112395,0,0.419155,3180.899819,3437.043385,0.416061,0.343245,"ecf_1R137",-0.675444,0.068517,-9.858051,0
"coefficient","d1_mod_base_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2855,0.670745,0.449899,0.441881,0.419155,404.19604,494.218641,898.414681,41,2813,2854,9.85844,0.175691,56.112395,0,0.419155,3180.899819,3437.043385,0.416061,0.343245,"months_10to16",0.024476,0.00256,9.560421,0
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"(Intercept)",11.26304,0.02589,435.035109,0
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"ln_landratio",0.099461,0.035556,2.797305,0.00519
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"ln_base_bldgsize_ratio",0.75793,0.043164,17.559285,0
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"half_duplex1story",-0.298451,0.110511,-2.700651,0.006965
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"half_duplex2story",-0.501126,0.187097,-2.678433,0.007443
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"good",0.179143,0.056415,3.175438,0.001513
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"fair",-0.131587,0.019758,-6.659866,0
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"poor",-0.328604,0.062589,-5.250219,0
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"very_poor_unsound",-0.356341,0.187447,-1.901022,0.057408
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"qbelow_avg",-0.074503,0.019345,-3.851361,0.00012
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"yb_pre_1929",-0.045167,0.025121,-1.797978,0.072295
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"yb_1946_to_1960",0.054374,0.017174,3.166073,0.001563
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"crawl",-0.130147,0.057783,-2.252318,0.024384
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"slab",-0.150835,0.061833,-2.439408,0.014777
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"ln_garagespaces",0.093586,0.019642,4.764612,2e-06
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"fireplace",0.047673,0.019525,2.441668,0.014685
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"central_air",0.047721,0.019546,2.441508,0.014691
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"ecf_1R102",-0.188204,0.068656,-2.74127,0.006161
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"ecf_1R103",0.15534,0.047124,3.296397,0.000992
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"ecf_1R105",-0.2045,0.033306,-6.140039,0
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"ecf_1R106",-0.141142,0.049647,-2.842892,0.004505
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"ecf_1R107",-0.18131,0.092275,-1.964902,0.04953
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"ecf_1R108",-0.272212,0.034326,-7.930151,0
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"ecf_1R113",-0.456946,0.068304,-6.689841,0
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"ecf_1R114",-0.134303,0.060117,-2.234041,0.025564
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"ecf_1R115",0.221934,0.065888,3.368334,0.000767
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"ecf_1R116",0.282269,0.045501,6.203553,0
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"ecf_1R118",-0.099608,0.03951,-2.521059,0.011759
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"ecf_1R119",-0.345632,0.046219,-7.478069,0
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"ecf_1R122",-0.278211,0.038709,-7.18723,0
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"ecf_1R124",-0.427056,0.086219,-4.953157,1e-06
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"ecf_1R126",0.353899,0.044223,8.00252,0
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"ecf_1R127",-0.330977,0.058316,-5.675589,0
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"ecf_1R128",-0.421791,0.037122,-11.362374,0
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"ecf_1R130",-0.698373,0.266617,-2.619389,0.008859
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"ecf_1R131",-0.279518,0.113946,-2.453085,0.014228
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"ecf_1R133",-0.317606,0.09433,-3.366953,0.000771
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"ecf_1R134",0.264455,0.066941,3.950572,8e-05
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"ecf_1R135",-0.123094,0.042532,-2.894131,0.003833
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"ecf_1R136",-0.156963,0.036061,-4.352668,1.4e-05
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"ecf_1R137",-0.652698,0.072821,-8.963052,0
"coefficient","d1_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.708397,0.501826,0.494092,0.371437,367.036974,364.365793,731.402767,41,2641,2682,8.952121,0.137965,64.886861,0,0.371437,2343.327304,2596.79901,0.368518,0.310561,"months_10to16",0.02187,0.002342,9.338568,0
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"(Intercept)",11.424232,0.024563,465.107149,0
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"ln_landratio",0.100175,0.035549,2.817989,0.004869
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"ln_base_bldgsize_ratio",0.756941,0.043152,17.541187,0
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"half_duplex1story",-0.299888,0.110501,-2.713908,0.006693
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"half_duplex2story",-0.497546,0.187061,-2.65981,0.007866
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"good",0.177431,0.056388,3.146605,0.00167
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"fair",-0.132387,0.019741,-6.706045,0
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"poor",-0.333033,0.062427,-5.334725,0
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"very_poor_unsound",-0.362238,0.187351,-1.933475,0.053284
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"qbelow_avg",-0.074763,0.019343,-3.865174,0.000114
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"yb_pre_1929",-0.045923,0.025109,-1.828906,0.067526
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"yb_1946_to_1960",0.054603,0.017172,3.179701,0.001491
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"crawl",-0.129192,0.057775,-2.23613,0.025426
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"slab",-0.152471,0.06181,-2.466765,0.013697
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"ln_garagespaces",0.094504,0.01962,4.816796,2e-06
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"fireplace",0.047649,0.019525,2.440458,0.014734
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"central_air",0.047598,0.019545,2.4353,0.014945
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"ecf_1R102",-0.188194,0.068655,-2.741138,0.006164
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"ecf_1R103",0.153775,0.047097,3.265038,0.001108
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"ecf_1R105",-0.205282,0.033296,-6.165301,0
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"ecf_1R106",-0.140476,0.049643,-2.829739,0.004694
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"ecf_1R107",-0.181268,0.092274,-1.964447,0.049583
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"ecf_1R108",-0.272651,0.034323,-7.943657,0
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"ecf_1R113",-0.456527,0.068303,-6.683869,0
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"ecf_1R114",-0.133056,0.060103,-2.213789,0.026928
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"ecf_1R115",0.220322,0.065868,3.344909,0.000835
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"ecf_1R116",0.282466,0.045501,6.207975,0
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"ecf_1R118",-0.099164,0.039508,-2.509985,0.012133
"coefficient","d1_mod_tasp1_23_25","data",NA,NA,"2026-04-01 13:55:22 UTC",NA,2683,0.703177,0.494458,0.486804,0.371435,356.508491,364.50028,721.008771,40,2642,2682,8.912712,0.137964,64.601832,0,0.371435,2342.31742,2589.894435,0.368586,0.310561,"ecf_1R119",-0.345688,0.046219,-7.479318,0
