"record_type","model_name","data_name","model_class","formula","created_at","bundle_created_at","n","r","r_squared","adj_r_squared","see","ss_regression","ss_residual","ss_total","df_regression","df_residual","df_total","ms_regression","ms_residual","f","significance","sigma","aic","bic","rmse","mae","term","estimate","std_error","t_value","p_value"
"coefficient","d5_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.830431,0.689616,0.670737,0.533053,352.906565,158.837172,511.743737,34,559,593,10.379605,0.284145,36.529227,0,0.533053,974.213146,1132.140801,0.51711,0.417405,"ecf_5R507",0.22376,0.133144,1.680585,0.093402
"coefficient","d5_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.830431,0.689616,0.670737,0.533053,352.906565,158.837172,511.743737,34,559,593,10.379605,0.284145,36.529227,0,0.533053,974.213146,1132.140801,0.51711,0.417405,"ecf_5R508",0.773685,0.328061,2.358356,0.018699
"coefficient","d5_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.830431,0.689616,0.670737,0.533053,352.906565,158.837172,511.743737,34,559,593,10.379605,0.284145,36.529227,0,0.533053,974.213146,1132.140801,0.51711,0.417405,"ecf_5R509",0.973657,0.195073,4.991253,1e-06
"coefficient","d5_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.830431,0.689616,0.670737,0.533053,352.906565,158.837172,511.743737,34,559,593,10.379605,0.284145,36.529227,0,0.533053,974.213146,1132.140801,0.51711,0.417405,"ecf_5R511",0.643615,0.207009,3.109112,0.001972
"coefficient","d5_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.830431,0.689616,0.670737,0.533053,352.906565,158.837172,511.743737,34,559,593,10.379605,0.284145,36.529227,0,0.533053,974.213146,1132.140801,0.51711,0.417405,"ecf_5R512",0.729788,0.18496,3.945656,9e-05
"coefficient","d5_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.830431,0.689616,0.670737,0.533053,352.906565,158.837172,511.743737,34,559,593,10.379605,0.284145,36.529227,0,0.533053,974.213146,1132.140801,0.51711,0.417405,"ecf_5R513",0.604679,0.237636,2.544557,0.011209
"coefficient","d5_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.830431,0.689616,0.670737,0.533053,352.906565,158.837172,511.743737,34,559,593,10.379605,0.284145,36.529227,0,0.533053,974.213146,1132.140801,0.51711,0.417405,"ecf_5R514",0.863101,0.084762,10.18269,0
"coefficient","d5_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.830431,0.689616,0.670737,0.533053,352.906565,158.837172,511.743737,34,559,593,10.379605,0.284145,36.529227,0,0.533053,974.213146,1132.140801,0.51711,0.417405,"ecf_5R517",1.509392,0.245186,6.156115,0
"coefficient","d5_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.830431,0.689616,0.670737,0.533053,352.906565,158.837172,511.743737,34,559,593,10.379605,0.284145,36.529227,0,0.533053,974.213146,1132.140801,0.51711,0.417405,"ecf_5R518",0.568763,0.327993,1.734068,0.083457
"coefficient","d5_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.830431,0.689616,0.670737,0.533053,352.906565,158.837172,511.743737,34,559,593,10.379605,0.284145,36.529227,0,0.533053,974.213146,1132.140801,0.51711,0.417405,"ecf_5R521",0.45063,0.160933,2.800104,0.005285
"coefficient","d5_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.830431,0.689616,0.670737,0.533053,352.906565,158.837172,511.743737,34,559,593,10.379605,0.284145,36.529227,0,0.533053,974.213146,1132.140801,0.51711,0.417405,"ecf_5R524",2.643104,0.446059,5.925457,0
"coefficient","d5_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.830431,0.689616,0.670737,0.533053,352.906565,158.837172,511.743737,34,559,593,10.379605,0.284145,36.529227,0,0.533053,974.213146,1132.140801,0.51711,0.417405,"ecf_5R529",0.928943,0.080089,11.598854,0
"coefficient","d5_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.830431,0.689616,0.670737,0.533053,352.906565,158.837172,511.743737,34,559,593,10.379605,0.284145,36.529227,0,0.533053,974.213146,1132.140801,0.51711,0.417405,"ecf_5R530",0.914119,0.245121,3.72925,0.000212
"coefficient","d5_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.830431,0.689616,0.670737,0.533053,352.906565,158.837172,511.743737,34,559,593,10.379605,0.284145,36.529227,0,0.533053,974.213146,1132.140801,0.51711,0.417405,"ecf_5R531",0.359662,0.108648,3.310331,0.000992
"coefficient","d5_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.830431,0.689616,0.670737,0.533053,352.906565,158.837172,511.743737,34,559,593,10.379605,0.284145,36.529227,0,0.533053,974.213146,1132.140801,0.51711,0.417405,"ecf_5R532",0.981017,0.266953,3.674874,0.000261
"coefficient","d5_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.830431,0.689616,0.670737,0.533053,352.906565,158.837172,511.743737,34,559,593,10.379605,0.284145,36.529227,0,0.533053,974.213146,1132.140801,0.51711,0.417405,"ecf_5R535",0.849139,0.4058,2.092504,0.036844
"coefficient","d5_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.830431,0.689616,0.670737,0.533053,352.906565,158.837172,511.743737,34,559,593,10.379605,0.284145,36.529227,0,0.533053,974.213146,1132.140801,0.51711,0.417405,"ecf_5R539",0.41991,0.214211,1.960269,0.050461
"coefficient","d5_mod_base_inliers_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.830431,0.689616,0.670737,0.533053,352.906565,158.837172,511.743737,34,559,593,10.379605,0.284145,36.529227,0,0.533053,974.213146,1132.140801,0.51711,0.417405,"months_10to16",0.069053,0.007604,9.080712,0
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"(Intercept)",11.026665,0.082071,134.355004,0
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"ln_base_bldgsize_ratio",0.611716,0.14001,4.369082,1.5e-05
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"single_family1story",0.141391,0.048143,2.936916,0.003451
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"smallest",-0.452369,0.242226,-1.86755,0.062347
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"small",-0.382517,0.195705,-1.954557,0.051133
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"large",-0.094236,0.055804,-1.688697,0.091834
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"two_plus_baths",0.146637,0.082257,1.78267,0.075182
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"good",0.928503,0.087519,10.609126,0
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"fair",-0.443865,0.050995,-8.704109,0
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"poor",-0.557279,0.078832,-7.069197,0
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"very_poor_unsound",-1.212989,0.214599,-5.652343,0
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"qabove_avg",0.25693,0.107967,2.379702,0.017661
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"ln_garagespaces",0.162445,0.053254,3.050389,0.002394
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"fireplace",0.101993,0.054018,1.888124,0.059526
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"ecf_5R503",1.066996,0.19757,5.400598,0
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"ecf_5R504",0.718458,0.121034,5.935986,0
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"ecf_5R506",0.475853,0.260709,1.825225,0.0685
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"ecf_5R507",0.224504,0.133047,1.687404,0.092082
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"ecf_5R508",0.779255,0.327655,2.378277,0.017728
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"ecf_5R509",0.976887,0.194837,5.013872,1e-06
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"ecf_5R511",0.644153,0.206868,3.113832,0.001941
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"ecf_5R512",0.733732,0.18467,3.973204,8e-05
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"ecf_5R513",0.600154,0.237307,2.529018,0.011712
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"ecf_5R514",0.863366,0.084703,10.192808,0
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"ecf_5R517",1.503488,0.244741,6.143179,0
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"ecf_5R518",0.572261,0.327701,1.746293,0.081308
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"ecf_5R521",0.448602,0.160776,2.790237,0.005446
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"ecf_5R524",2.636702,0.44558,5.917464,0
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"ecf_5R529",0.928573,0.080032,11.602465,0
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"ecf_5R530",0.918468,0.244805,3.751834,0.000194
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"ecf_5R531",0.35794,0.108522,3.298317,0.001034
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"ecf_5R532",0.986576,0.266545,3.701342,0.000236
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"ecf_5R535",0.845735,0.405473,2.085797,0.037449
"coefficient","d5_mod_tasp1_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.823086,0.677471,0.658465,0.532697,333.787455,158.909007,492.696463,33,560,593,10.114771,0.283766,35.644751,0,0.532697,972.481726,1126.022502,0.517227,0.416911,"ecf_5R539",0.417031,0.213991,1.948824,0.051815
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"(Intercept)",7.355329,0.569429,12.917019,0
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"lnsbldsfint",0.548484,0.082081,6.682197,0
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"single_family1story",0.15479,0.047851,3.234844,0.001288
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"two_plus_baths",0.178869,0.073256,2.441697,0.014925
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"good",0.910162,0.087735,10.373987,0
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"fair",-0.444744,0.05118,-8.689855,0
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"poor",-0.554298,0.078845,-7.030188,0
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"very_poor_unsound",-1.22882,0.215367,-5.705709,0
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"qabove_avg",0.254507,0.107587,2.365591,0.018339
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"garage",0.127754,0.049565,2.577522,0.010204
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"fireplace",0.105045,0.054524,1.926602,0.054532
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"ecf_5R503",1.058583,0.198164,5.341954,0
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"ecf_5R504",0.711116,0.121505,5.852551,0
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"ecf_5R506",0.456721,0.26154,1.746281,0.081308
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"ecf_5R507",0.229129,0.134154,1.707948,0.088197
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"ecf_5R508",0.802911,0.327822,2.449228,0.01462
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"ecf_5R509",0.986934,0.195833,5.039665,1e-06
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"ecf_5R511",0.65684,0.207342,3.167898,0.001619
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"ecf_5R512",0.708401,0.184207,3.845683,0.000134
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"ecf_5R513",0.607826,0.237381,2.560547,0.01071
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"ecf_5R514",0.881387,0.083862,10.509916,0
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"ecf_5R517",1.469445,0.2456,5.983083,0
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"ecf_5R518",0.620984,0.327108,1.898405,0.058154
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"ecf_5R521",0.462831,0.161099,2.872961,0.00422
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"ecf_5R524",2.623678,0.447052,5.868846,0
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"ecf_5R529",0.927546,0.080492,11.523395,0
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"ecf_5R530",0.989844,0.244533,4.047896,5.9e-05
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"ecf_5R531",0.379758,0.10883,3.489453,0.000522
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"ecf_5R532",1.021921,0.263614,3.876573,0.000118
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"ecf_5R535",0.839107,0.407546,2.058926,0.039961
"coefficient","d5_mod_tasp2_23_25","data",NA,NA,"2026-04-01 18:02:03 UTC",NA,594,0.819947,0.672314,0.654853,0.535506,331.246665,161.449797,492.696463,30,563,593,11.041556,0.286767,38.503584,0,0.535506,975.904041,1116.284179,0.521345,0.42126,"ecf_5R539",0.368219,0.20821,1.768502,0.077518
