"record_type","model_name","data_name","model_class","formula","created_at","bundle_created_at","n","r","r_squared","adj_r_squared","see","ss_regression","ss_residual","ss_total","df_regression","df_residual","df_total","ms_regression","ms_residual","f","significance","sigma","aic","bic","rmse","mae","term","estimate","std_error","t_value","p_value"
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"ecf_3R309",-0.225103,0.089771,-2.507512,0.012247
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"ecf_3R310",1.184834,0.056342,21.029159,0
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"ecf_3R311",0.229438,0.090418,2.53752,0.011249
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"ecf_3R314",0.435569,0.065299,6.67033,0
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"ecf_3R315",0.375826,0.052482,7.160992,0
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"ecf_3R318",0.326776,0.162288,2.013554,0.044208
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"ecf_3R319",0.117813,0.036065,3.266683,0.001109
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"ecf_3R320",0.26393,0.043432,6.076925,0
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"ecf_3R322",0.462391,0.052171,8.862918,0
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"ecf_3R323",0.325679,0.042152,7.726317,0
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"ecf_3R325",0.20388,0.05554,3.670907,0.000249
"coefficient","d3_mod_tasp2_23_25","data",NA,NA,"2026-04-01 15:53:26 UTC",NA,1801,0.657938,0.432882,0.422944,0.42286,241.44398,316.315459,557.75944,31,1769,1800,7.788515,0.17881,43.557416,0,0.42286,2044.434027,2225.805239,0.419086,0.348855,"ecf_3R326",-0.400452,0.098336,-4.072275,4.9e-05
